article_title,country,lastrevid,article_quality,population,region
Joaquín Abarca,Spain,1033407869.0,Stub,47.4,SOUTHERN EUROPE
Domingo de Acassuso,Spain,1093900852.0,Start,47.4,SOUTHERN EUROPE
Pedro Acedo Penco,Spain,1084146623.0,Stub,47.4,SOUTHERN EUROPE
Sofía Acedo Reyes,Spain,1082213275.0,Start,47.4,SOUTHERN EUROPE
Rodolfo Aínsa,Spain,1101221364.0,Stub,47.4,SOUTHERN EUROPE
Luis Alarcón de la Lastra,Spain,1104137934.0,C,47.4,SOUTHERN EUROPE
Gil Álvarez Carrillo de Albornoz,Spain,1097643747.0,C,47.4,SOUTHERN EUROPE
Luis Almarcha Hernández,Spain,1068994303.0,Start,47.4,SOUTHERN EUROPE
Alonso III Fonseca,Spain,1095942154.0,Start,47.4,SOUTHERN EUROPE
Ana Alós,Spain,1101011811.0,Start,47.4,SOUTHERN EUROPE
"Fadrique de Toledo, 1st Marquess of Valdueza",Spain,1068945024.0,Start,47.4,SOUTHERN EUROPE
"Fernando Álvarez de Toledo, 3rd Duke of Alba",Spain,1110129320.0,C,47.4,SOUTHERN EUROPE
García Álvarez de Toledo y Osorio,Spain,1095787511.0,Start,47.4,SOUTHERN EUROPE
"García de Toledo Osorio, 6th Marquess of Villafranca",Spain,1045635951.0,Start,47.4,SOUTHERN EUROPE
"Pedro de Toledo Osorio, 5th Marquess of Villafranca",Spain,1104843127.0,Start,47.4,SOUTHERN EUROPE
Diego de Alvear y Ponce de León,Spain,1109548816.0,C,47.4,SOUTHERN EUROPE
Martín de Álzaga,Spain,1114852877.0,C,47.4,SOUTHERN EUROPE
Antonio Gutiérrez y Ulloa,Spain,1105274896.0,C,47.4,SOUTHERN EUROPE
Buenaventura Carlos Aribau,Spain,988474574.0,Stub,47.4,SOUTHERN EUROPE
Manuel de Aróstegui Sáenz de Olamendi,Spain,1096423662.0,Stub,47.4,SOUTHERN EUROPE
Antonio Arrúe Zarauz,Spain,1113779972.0,FA,47.4,SOUTHERN EUROPE
Eduardo Asquerino,Spain,1059034676.0,Stub,47.4,SOUTHERN EUROPE
Lourdes Auzmendi,Spain,1029806372.0,Start,47.4,SOUTHERN EUROPE
Vicente Bacallar,Spain,1083620426.0,C,47.4,SOUTHERN EUROPE
Ignacio Baleztena Ascárate,Spain,1114317297.0,FA,47.4,SOUTHERN EUROPE
Atanasio Ballesteros,Spain,1108477980.0,Stub,47.4,SOUTHERN EUROPE
"José Baquíjano y Carrillo, Count of Vistaflorida",Spain,1093246879.0,Start,47.4,SOUTHERN EUROPE
Juan Palarea y Blanes,Spain,1110529907.0,Start,47.4,SOUTHERN EUROPE
Joseph Blás de Gainza,Spain,993600864.0,Stub,47.4,SOUTHERN EUROPE
Juan Antonio Bolea,Spain,1100828029.0,Stub,47.4,SOUTHERN EUROPE
Gaspar de Borja y Velasco,Spain,1104699341.0,C,47.4,SOUTHERN EUROPE
"Francisco Tadeo Calomarde, 1st Duke of Santa Isabel",Spain,1070343072.0,Start,47.4,SOUTHERN EUROPE
Blas Camacho,Spain,1101437075.0,Stub,47.4,SOUTHERN EUROPE
José Manuel Campa,Spain,1074156210.0,Start,47.4,SOUTHERN EUROPE
Mateu Cañellas,Spain,1099176383.0,Start,47.4,SOUTHERN EUROPE
Antonio Carro Martínez,Spain,1104381249.0,Stub,47.4,SOUTHERN EUROPE
"Nicolás de Carvajal, Marquis of Sarria",Spain,1098105485.0,Start,47.4,SOUTHERN EUROPE
Francesc de Castellví i de Vic,Spain,1066124922.0,Stub,47.4,SOUTHERN EUROPE
Yaiza Castilla Herrera,Spain,1114401468.0,Stub,47.4,SOUTHERN EUROPE
"Juan Francisco de la Cerda, 8th Duke of Medinaceli",Spain,1105892119.0,Start,47.4,SOUTHERN EUROPE
"Luis Francisco de la Cerda, 9th Duke of Medinaceli",Spain,1101260163.0,Start,47.4,SOUTHERN EUROPE
Ramón Chíes,Spain,1093542725.0,Start,47.4,SOUTHERN EUROPE
Diego Clemencín,Spain,1081213360.0,Start,47.4,SOUTHERN EUROPE
Octavio Cuartero Cifuentes,Spain,1096425264.0,Stub,47.4,SOUTHERN EUROPE
"Diego Dávila Mesía y Guzmán, 3rd Marquess of Leganés",Spain,1084945739.0,Start,47.4,SOUTHERN EUROPE
Fernando de Parias Merry,Spain,1102909033.0,Stub,47.4,SOUTHERN EUROPE
Rafael Díez de la Cortina y Olaeta,Spain,1112390753.0,FA,47.4,SOUTHERN EUROPE
Teresa Domingo Segarra,Spain,1091720186.0,Stub,47.4,SOUTHERN EUROPE
Juan Donoso Cortés,Spain,1106894631.0,C,47.4,SOUTHERN EUROPE
Horacio Echevarrieta,Spain,1046893081.0,C,47.4,SOUTHERN EUROPE
Julián Elorza Aizpuru,Spain,1111274553.0,FA,47.4,SOUTHERN EUROPE
Juan de Escobedo,Spain,1043838278.0,Start,47.4,SOUTHERN EUROPE
Juan Escoiquiz,Spain,1032123165.0,Start,47.4,SOUTHERN EUROPE
Gaspar de Espinosa,Spain,1068983396.0,Start,47.4,SOUTHERN EUROPE
Víctor Eusa Razquin,Spain,1113527776.0,FA,47.4,SOUTHERN EUROPE
Carlos Fabra Carreras,Spain,1088684877.0,C,47.4,SOUTHERN EUROPE
"Diego Felipez de Guzmán, 1st Marquess of Leganés",Spain,1096106290.0,C,47.4,SOUTHERN EUROPE
Miguel Ángel Fernández-Palacios,Spain,1101094299.0,Start,47.4,SOUTHERN EUROPE
"Fernando Gómez (footballer, born 1965)",Spain,1098126018.0,C,47.4,SOUTHERN EUROPE
Antonio Flores de Lemus,Spain,1069012803.0,Start,47.4,SOUTHERN EUROPE
Josep Fornas,Spain,1100828052.0,Stub,47.4,SOUTHERN EUROPE
Chato Galante,Spain,1110515122.0,Stub,47.4,SOUTHERN EUROPE
Guillermo Galeote,Spain,1099982046.0,Stub,47.4,SOUTHERN EUROPE
Mar Garcia,Spain,1069863344.0,C,47.4,SOUTHERN EUROPE
Álvaro Gil-Robles,Spain,1068958543.0,Start,47.4,SOUTHERN EUROPE
Magda Godia,Spain,1101223631.0,Start,47.4,SOUTHERN EUROPE
Juan Carlos Guerra Zunzunegui,Spain,1104380457.0,Stub,47.4,SOUTHERN EUROPE
"Gaspar Méndez de Haro, 7th Marquis of Carpio",Spain,1019104410.0,C,47.4,SOUTHERN EUROPE
"Pedro Henriquez de Acevedo, Count of Fuentes",Spain,1103929563.0,Start,47.4,SOUTHERN EUROPE
Pedro de Herrera,Spain,1059696308.0,Stub,47.4,SOUTHERN EUROPE
Eleazar Huerta Valcárcel,Spain,1069026111.0,Stub,47.4,SOUTHERN EUROPE
Javier Imbroda,Spain,1109934881.0,Stub,47.4,SOUTHERN EUROPE
Blas Infante,Spain,1090235807.0,Start,47.4,SOUTHERN EUROPE
Erasmo Janer Gironella,Spain,1107107927.0,FA,47.4,SOUTHERN EUROPE
Manuel Jiménez de Parga,Spain,1096109133.0,Stub,47.4,SOUTHERN EUROPE
Joaquín Jiménez Hidalgo,Spain,1100828477.0,Stub,47.4,SOUTHERN EUROPE
Alejandro Lamalfa,Spain,1098665055.0,Stub,47.4,SOUTHERN EUROPE
Ignacio Hernando de Larramendi y Montiano,Spain,1109395465.0,FA,47.4,SOUTHERN EUROPE
Bernardino León,Spain,1080860368.0,C,47.4,SOUTHERN EUROPE
Hernando de Lerma,Spain,1096116275.0,Start,47.4,SOUTHERN EUROPE
José Pascual de Liñán y Eguizábal,Spain,1111270449.0,FA,47.4,SOUTHERN EUROPE
José Luis Liso,Spain,1099829902.0,Stub,47.4,SOUTHERN EUROPE
José María Llanos,Spain,1114408218.0,Stub,47.4,SOUTHERN EUROPE
Carmen Llorca,Spain,1084910372.0,Stub,47.4,SOUTHERN EUROPE
Pero López de Ayala,Spain,1096106599.0,Start,47.4,SOUTHERN EUROPE
Álvaro de Luna,Spain,1096639628.0,C,47.4,SOUTHERN EUROPE
"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",Spain,1043098967.0,Start,47.4,SOUTHERN EUROPE
Xabier Markiegi,Spain,1113721723.0,Stub,47.4,SOUTHERN EUROPE
Manuel Marliani,Spain,1062865219.0,Stub,47.4,SOUTHERN EUROPE
Marquis of Amboage,Spain,1086094474.0,Stub,47.4,SOUTHERN EUROPE
Ignacio Martín Amaro,Spain,1103971165.0,Stub,47.4,SOUTHERN EUROPE
Luis Méndez de Haro,Spain,1103527874.0,Start,47.4,SOUTHERN EUROPE
Bernardino de Mendoza,Spain,1114691610.0,Start,47.4,SOUTHERN EUROPE
Marcelino Menéndez y Pelayo,Spain,1096446601.0,C,47.4,SOUTHERN EUROPE
Gabriel Milan,Spain,1065174231.0,B,47.4,SOUTHERN EUROPE
Luis Minguela,Spain,1110850781.0,Start,47.4,SOUTHERN EUROPE
Salvador Minguijón Adrián,Spain,1113473296.0,FA,47.4,SOUTHERN EUROPE
Pep Mòdol,Spain,1104404965.0,Stub,47.4,SOUTHERN EUROPE
Rafael Montoro,Spain,1107203065.0,Stub,47.4,SOUTHERN EUROPE
Guillermo Morphy,Spain,1066444598.0,C,47.4,SOUTHERN EUROPE
Pere Navarro Olivella,Spain,1084603008.0,Start,47.4,SOUTHERN EUROPE
Juan Everardo Nithard,Spain,1103547500.0,Start,47.4,SOUTHERN EUROPE
Pablo de Olavide,Spain,1112996673.0,Start,47.4,SOUTHERN EUROPE
José María de Orbe y Gaytán,Spain,1111269697.0,FA,47.4,SOUTHERN EUROPE
Álvaro d'Ors Pérez-Peix,Spain,1106358929.0,FA,47.4,SOUTHERN EUROPE
Félix Ortega Fernández,Spain,1083313299.0,Stub,47.4,SOUTHERN EUROPE
Román Oyarzun Oyarzun,Spain,1112985729.0,FA,47.4,SOUTHERN EUROPE
Juan Pacheco,Spain,1050728168.0,C,47.4,SOUTHERN EUROPE
Berenguer de Palou II,Spain,1059003082.0,Start,47.4,SOUTHERN EUROPE
Javier María Pascual Ibañez,Spain,1088789363.0,FA,47.4,SOUTHERN EUROPE
Pedro Antonio de Aragón,Spain,1093371088.0,Start,47.4,SOUTHERN EUROPE
José Pellicer Gandía,Spain,1112951182.0,Stub,47.4,SOUTHERN EUROPE
Juan Manuel de la Peña Bonifaz,Spain,1110216579.0,Start,47.4,SOUTHERN EUROPE
Antonio Pérez (statesman),Spain,1112055320.0,B,47.4,SOUTHERN EUROPE
Antonio Victor Pildáin y Zapiáin,Spain,1115030339.0,Stub,47.4,SOUTHERN EUROPE
Manuel Pizarro Moreno,Spain,1095965862.0,Stub,47.4,SOUTHERN EUROPE
Luis Gabriel Portillo,Spain,1083417528.0,Start,47.4,SOUTHERN EUROPE
Pablo de Porturas y Landázuri,Spain,1083314563.0,Stub,47.4,SOUTHERN EUROPE
Manuel Prado y Colón de Carvajal,Spain,1110047861.0,Start,47.4,SOUTHERN EUROPE
Jesús Quijano,Spain,1083314800.0,Start,47.4,SOUTHERN EUROPE
Pascual Rabal Petriz,Spain,1110714338.0,Stub,47.4,SOUTHERN EUROPE
Domingo Ram y Lanaja,Spain,1103935973.0,Start,47.4,SOUTHERN EUROPE
Enrique Ramón Fajarnés,Spain,1105196034.0,Stub,47.4,SOUTHERN EUROPE
Maria Dolors Renau,Spain,1110717255.0,Stub,47.4,SOUTHERN EUROPE
Tomás Reñones,Spain,1067962807.0,Start,47.4,SOUTHERN EUROPE
Luis de Requesens y Relat,Spain,1066130983.0,Start,47.4,SOUTHERN EUROPE
Galceran de Requesens y Santa Coloma,Spain,800277980.0,Start,47.4,SOUTHERN EUROPE
Rafael del Riego,Spain,1109697301.0,C,47.4,SOUTHERN EUROPE
Miguel Romero (activist),Spain,1069043798.0,Stub,47.4,SOUTHERN EUROPE
Julio Ruiz de Alda,Spain,1070900508.0,Start,47.4,SOUTHERN EUROPE
Gabriel von Salamanca-Ortenburg,Spain,1103927512.0,C,47.4,SOUTHERN EUROPE
Sampiro,Spain,1095007515.0,C,47.4,SOUTHERN EUROPE
Rafael Sánchez Guerra,Spain,1096426163.0,Stub,47.4,SOUTHERN EUROPE
Belén de Sárraga,Spain,1085675324.0,C,47.4,SOUTHERN EUROPE
José Sisto,Spain,1092505399.0,C,47.4,SOUTHERN EUROPE
Pedro Soto (politician),Spain,1099628635.0,Stub,47.4,SOUTHERN EUROPE
"Juan de Tassis, 1st Count of Villamediana",Spain,1091687937.0,B,47.4,SOUTHERN EUROPE
Francisco Elías de Tejada y Spínola,Spain,1112143161.0,FA,47.4,SOUTHERN EUROPE
José Perelló Torrens,Spain,1106097271.0,C,47.4,SOUTHERN EUROPE
Leopoldo Torres (politician),Spain,1103027991.0,Stub,47.4,SOUTHERN EUROPE
Mikel Unzalu,Spain,1101357586.0,Stub,47.4,SOUTHERN EUROPE
Arantza Urkaregi,Spain,1114502991.0,Start,47.4,SOUTHERN EUROPE
María Rosa Urraca Pastor,Spain,1112159572.0,FA,47.4,SOUTHERN EUROPE
Fernando de Valdés y Salas,Spain,1031521862.0,Start,47.4,SOUTHERN EUROPE
Mauro Varela,Spain,1104383327.0,Stub,47.4,SOUTHERN EUROPE
Rodrigo Vázquez de Arce,Spain,934714696.0,Start,47.4,SOUTHERN EUROPE
Eugenio Vegas Latapie,Spain,1107109600.0,C,47.4,SOUTHERN EUROPE
José Joaquín de Viana,Spain,1083620763.0,Start,47.4,SOUTHERN EUROPE
Vicenç Vidal Matas,Spain,1083747578.0,Stub,47.4,SOUTHERN EUROPE
Narcís Vinyoles,Spain,1096424716.0,Start,47.4,SOUTHERN EUROPE
Mariano Zufía Urrizalqui,Spain,1112160238.0,FA,47.4,SOUTHERN EUROPE
Sujatha Paramanathan,Sri Lanka,1113502682.0,C,22.4,SOUTH ASIA
Marshal Perera,Sri Lanka,1106530273.0,Start,22.4,SOUTH ASIA
Sirimal Wijesinghe,Sri Lanka,1101551180.0,C,22.4,SOUTH ASIA
Robelto Hector,St. Kitts-Nevis,1103515422.0,Stub,0.1,CARIBBEAN
Eustace John,St. Kitts-Nevis,1079695657.0,Stub,0.1,CARIBBEAN
Shirley Skerrit-Andrew,St. Kitts-Nevis,1066964128.0,Stub,0.1,CARIBBEAN
Kenneth John,St. Vincent and the Grenadines,1100264544.0,Start,0.1,CARIBBEAN
Gertrude Protain,St. Vincent and the Grenadines,1014394761.0,C,0.1,CARIBBEAN
Alphonso Theodore Roberts,St. Vincent and the Grenadines,1077403825.0,Start,0.1,CARIBBEAN
Adil Abdel Aati,Sudan,961560512.0,C,46.9,NORTHERN AFRICA
Malik Agar,Sudan,1105457485.0,Start,46.9,NORTHERN AFRICA
Ali wad Hilu,Sudan,1085011367.0,Start,46.9,NORTHERN AFRICA
Mirghani Alnasri,Sudan,1059686019.0,Stub,46.9,NORTHERN AFRICA
Samuel Aru Bol,Sudan,919521306.0,Start,46.9,NORTHERN AFRICA
Tahani Abdalla Attia Gasmalla,Sudan,1102528472.0,Stub,46.9,NORTHERN AFRICA
Ibrahim Balandiya,Sudan,1055831182.0,Stub,46.9,NORTHERN AFRICA
Daud Bolad,Sudan,1061629688.0,C,46.9,NORTHERN AFRICA
Ahmed Diraige,Sudan,1103941566.0,C,46.9,NORTHERN AFRICA
Bishop Philip Abbas Ghaboush,Sudan,1012661225.0,Stub,46.9,NORTHERN AFRICA
Zakaria Chol Gideon Gakmar,Sudan,1002869856.0,Stub,46.9,NORTHERN AFRICA
Shartai Jaafar Abdel Hakam,Sudan,1105520433.0,Stub,46.9,NORTHERN AFRICA
Ja'afar Abdul El Hakh,Sudan,789974403.0,Stub,46.9,NORTHERN AFRICA
Osman Kebir,Sudan,1025563424.0,Stub,46.9,NORTHERN AFRICA
George Kongor Arop,Sudan,1026498747.0,Stub,46.9,NORTHERN AFRICA
Saeed Madibo,Sudan,894929684.0,Stub,46.9,NORTHERN AFRICA
Amin Mekki Medani,Sudan,1098277987.0,C,46.9,NORTHERN AFRICA
Jimmy Lemi Milla,Sudan,1110668092.0,Start,46.9,NORTHERN AFRICA
Muhammad Sa'id al-Qaddal,Sudan,1100493448.0,C,46.9,NORTHERN AFRICA
Muhammad Sharif (Kalifa),Sudan,1050319332.0,Start,46.9,NORTHERN AFRICA
Abdallahi ibn Muhammad,Sudan,1092462251.0,GA,46.9,NORTHERN AFRICA
Abdel Halim Muhammad,Sudan,1095715393.0,Stub,46.9,NORTHERN AFRICA
Abdul-Hamid Musa Kasha,Sudan,1073676200.0,Stub,46.9,NORTHERN AFRICA
Al Taib Mustafa,Sudan,1106782827.0,Start,46.9,NORTHERN AFRICA
Muhammad Nadi Pasha,Sudan,1073123086.0,Start,46.9,NORTHERN AFRICA
Theophilus Ochang,Sudan,1026899751.0,Start,46.9,NORTHERN AFRICA
Salih Mahmoud Osman,Sudan,986231936.0,Start,46.9,NORTHERN AFRICA
Ibrahim El-Salahi,Sudan,1114079134.0,C,46.9,NORTHERN AFRICA
Santino Deng Teng,Sudan,1033617848.0,Start,46.9,NORTHERN AFRICA
Simon Makwac Mayen,Sudan,1106184658.0,Stub,46.9,NORTHERN AFRICA
Eliaba James Surur,Sudan,1104223419.0,Start,46.9,NORTHERN AFRICA
Alhaj Adam Yousef,Sudan,1040529764.0,Stub,46.9,NORTHERN AFRICA
Yusuf al-Ajab,Sudan,1082923942.0,Start,46.9,NORTHERN AFRICA
Ashwin Adhin,Suriname,1110227052.0,C,0.6,SOUTH AMERICA
Caprino Alendy,Suriname,1046386920.0,Start,0.6,SOUTH AMERICA
Marinus Bee,Suriname,1044261887.0,Start,0.6,SOUTH AMERICA
Johannes Brons,Suriname,1061430025.0,Start,0.6,SOUTH AMERICA
Angelic Alihusain-del Castilho,Suriname,972745173.0,Start,0.6,SOUTH AMERICA
Johannes Cateau van Rosevelt,Suriname,1074119308.0,Start,0.6,SOUTH AMERICA
Fred Derby,Suriname,1109371785.0,Start,0.6,SOUTH AMERICA
Rashied Doekhi,Suriname,1105642607.0,C,0.6,SOUTH AMERICA
David George Findlay,Suriname,1100754018.0,Start,0.6,SOUTH AMERICA
Olton van Genderen,Suriname,1061719983.0,C,0.6,SOUTH AMERICA
Salikin Hardjo,Suriname,1068851430.0,Start,0.6,SOUTH AMERICA
George Hindori,Suriname,1087130117.0,Start,0.6,SOUTH AMERICA
Theo Jubitana,Suriname,1098812478.0,C,0.6,SOUTH AMERICA
Sylvia Kajoeramari,Suriname,1112727480.0,Start,0.6,SOUTH AMERICA
Krishna Mathoera,Suriname,1110192935.0,Start,0.6,SOUTH AMERICA
Amar Ramadhin,Suriname,1007146722.0,Stub,0.6,SOUTH AMERICA
Sewraam Rambaran Mishre,Suriname,1110193614.0,Start,0.6,SOUTH AMERICA
Grace Schneiders-Howard,Suriname,1095800611.0,GA,0.6,SOUTH AMERICA
Willy Soemita,Suriname,1114207932.0,Start,0.6,SOUTH AMERICA
Wim Bos Verschuur,Suriname,1096953822.0,C,0.6,SOUTH AMERICA
Saskia Walden,Suriname,1112304854.0,Start,0.6,SOUTH AMERICA
Grace Watamaleo,Suriname,1112727543.0,Start,0.6,SOUTH AMERICA
Jozef Weidmann,Suriname,1037459272.0,C,0.6,SOUTH AMERICA
Abraham Brodersson,Sweden,1115163994.0,C,10.5,NORTHERN EUROPE
Thoralf Alfsson,Sweden,1105567274.0,Start,10.5,NORTHERN EUROPE
Leila Ali Elmi,Sweden,1111882241.0,Stub,10.5,NORTHERN EUROPE
Alexandra Benado,Sweden,1096936718.0,Start,10.5,NORTHERN EUROPE
Bengt Snivil,Sweden,1055951113.0,Stub,10.5,NORTHERN EUROPE
Rudolf Fredrik Berg,Sweden,1113096827.0,Start,10.5,NORTHERN EUROPE
Birger Jarl,Sweden,1106260454.0,GA,10.5,NORTHERN EUROPE
Birger Brosa,Sweden,1024623646.0,Start,10.5,NORTHERN EUROPE
Axel Brusewitz,Sweden,1039843620.0,Stub,10.5,NORTHERN EUROPE
Nils Claëson,Sweden,1093435562.0,Stub,10.5,NORTHERN EUROPE
Petrus Olai Dalekarlus,Sweden,1073651332.0,Stub,10.5,NORTHERN EUROPE
Charles the Deaf,Sweden,1114537749.0,Start,10.5,NORTHERN EUROPE
Christoffer Dulny,Sweden,1115365930.0,Start,10.5,NORTHERN EUROPE
Klas Eklund,Sweden,941420482.0,Start,10.5,NORTHERN EUROPE
Martin Ekström,Sweden,1065514763.0,Start,10.5,NORTHERN EUROPE
Nils Elowsson,Sweden,1080015839.0,Stub,10.5,NORTHERN EUROPE
Folke the Fat,Sweden,1101657785.0,Stub,10.5,NORTHERN EUROPE
Hans Reinhold von Fersen,Sweden,1068082355.0,Stub,10.5,NORTHERN EUROPE
Clas Frietzcky,Sweden,963414238.0,Stub,10.5,NORTHERN EUROPE
Birger Furugård,Sweden,1016969064.0,Start,10.5,NORTHERN EUROPE
Hemming Gadh,Sweden,1018541199.0,Start,10.5,NORTHERN EUROPE
Anders Henriksson (politician),Sweden,1095370812.0,Stub,10.5,NORTHERN EUROPE
Carl P. Herslow,Sweden,1112231330.0,Stub,10.5,NORTHERN EUROPE
Harald Hjärne,Sweden,1085490833.0,Stub,10.5,NORTHERN EUROPE
Holmger Knutsson,Sweden,1022950956.0,Start,10.5,NORTHERN EUROPE
Ida Karkiainen,Sweden,1111922174.0,Stub,10.5,NORTHERN EUROPE
Albrecht Elof Ihre,Sweden,962137372.0,Stub,10.5,NORTHERN EUROPE
Gustav Kasselstrand,Sweden,1111499686.0,GA,10.5,NORTHERN EUROPE
Mats Kettilmundsson,Sweden,974588670.0,Start,10.5,NORTHERN EUROPE
Per Klarberg,Sweden,1067229019.0,Stub,10.5,NORTHERN EUROPE
Sture Korpi,Sweden,1098860122.0,Stub,10.5,NORTHERN EUROPE
Peeter Luksep,Sweden,1067164381.0,Stub,10.5,NORTHERN EUROPE
Eskil Magnusson,Sweden,1103368159.0,Start,10.5,NORTHERN EUROPE
Stig Malm,Sweden,1100349229.0,Start,10.5,NORTHERN EUROPE
Ture Malmgren,Sweden,993905483.0,GA,10.5,NORTHERN EUROPE
Magnus Minniskiöld,Sweden,1055950775.0,C,10.5,NORTHERN EUROPE
Omar Mustafa,Sweden,1114431170.0,Start,10.5,NORTHERN EUROPE
Gustaf Nyblæus (1816),Sweden,907294516.0,Stub,10.5,NORTHERN EUROPE
Sven-Olle Olsson,Sweden,1037993994.0,Stub,10.5,NORTHERN EUROPE
Vera Oredsson,Sweden,1113634951.0,Start,10.5,NORTHERN EUROPE
Gabriel Gustafsson Oxenstierna,Sweden,1113096968.0,C,10.5,NORTHERN EUROPE
Carl Fredrik Pechlin,Sweden,1036926715.0,Start,10.5,NORTHERN EUROPE
Carl Piper,Sweden,1095944691.0,Start,10.5,NORTHERN EUROPE
Filip Julius Bernhard von Platen,Sweden,1048198762.0,Stub,10.5,NORTHERN EUROPE
Tomas Polus,Sweden,1113516314.0,Stub,10.5,NORTHERN EUROPE
Nils Reuterholm,Sweden,1090429369.0,Stub,10.5,NORTHERN EUROPE
Qristina Ribohn,Sweden,1004037375.0,Start,10.5,NORTHERN EUROPE
Oliver Rosengren,Sweden,1115281232.0,Stub,10.5,NORTHERN EUROPE
Karl Gustaf Scherman,Sweden,1065373172.0,Stub,10.5,NORTHERN EUROPE
Erik Carlsson Sjöblad,Sweden,1009863371.0,Start,10.5,NORTHERN EUROPE
Jacob Magnus Sprengtporten,Sweden,1113778594.0,C,10.5,NORTHERN EUROPE
Jimmy Ståhl,Sweden,1111884033.0,Stub,10.5,NORTHERN EUROPE
Adolf Ludvig Stierneld,Sweden,1089584584.0,Start,10.5,NORTHERN EUROPE
Gustaf Algernon Stierneld,Sweden,1085266368.0,Stub,10.5,NORTHERN EUROPE
Vávra Suk,Sweden,1015480636.0,Stub,10.5,NORTHERN EUROPE
Peter Sunde,Sweden,1113754172.0,C,10.5,NORTHERN EUROPE
Anders Sundström,Sweden,1113107487.0,Stub,10.5,NORTHERN EUROPE
August Tamm,Sweden,1071178122.0,Stub,10.5,NORTHERN EUROPE
Robert Macfie Thorburn,Sweden,1081619244.0,Start,10.5,NORTHERN EUROPE
Jessica Thunander,Sweden,1054908517.0,Stub,10.5,NORTHERN EUROPE
Lars Törnman,Sweden,1036368817.0,Stub,10.5,NORTHERN EUROPE
Gustaf af Wetterstedt,Sweden,1115533138.0,Stub,10.5,NORTHERN EUROPE
Bertil Zachrisson,Sweden,1081155174.0,Stub,10.5,NORTHERN EUROPE
Céline Amaudruz,Switzerland,1078966867.0,Stub,8.8,WESTERN EUROPE
Beat Arnold,Switzerland,1103551315.0,Start,8.8,WESTERN EUROPE
Mustafa Atici,Switzerland,1093168910.0,Start,8.8,WESTERN EUROPE
Gallus Jacob Baumgartner,Switzerland,1034339108.0,Start,8.8,WESTERN EUROPE
Martin Bäumle,Switzerland,1113180976.0,Start,8.8,WESTERN EUROPE
Pierre François Bellot,Switzerland,1085380321.0,Stub,8.8,WESTERN EUROPE
Jacqueline Berenstein-Wavre,Switzerland,1098279107.0,Start,8.8,WESTERN EUROPE
Peter Bodenmann,Switzerland,1097652987.0,C,8.8,WESTERN EUROPE
Ulrich Bremi,Switzerland,1109100989.0,Stub,8.8,WESTERN EUROPE
Achille Casanova,Switzerland,1109101260.0,Start,8.8,WESTERN EUROPE
Conradin Cramer,Switzerland,1109136165.0,Start,8.8,WESTERN EUROPE
Niklaus Dachselhofer,Switzerland,989253083.0,Stub,8.8,WESTERN EUROPE
Sigmund von Erlach,Switzerland,1047996896.0,Stub,8.8,WESTERN EUROPE
Heinrich Escher,Switzerland,1051201875.0,Stub,8.8,WESTERN EUROPE
Johann Rudolf Faesch,Switzerland,1109260563.0,Stub,8.8,WESTERN EUROPE
Peter Falck,Switzerland,1113518708.0,GA,8.8,WESTERN EUROPE
Franz Rudolf Frisching,Switzerland,1025992173.0,Start,8.8,WESTERN EUROPE
Urs Glutz von Blotzheim,Switzerland,1079107579.0,Stub,8.8,WESTERN EUROPE
Jürg Grossen,Switzerland,1113181116.0,Start,8.8,WESTERN EUROPE
Tim Guldimann,Switzerland,1114164708.0,Start,8.8,WESTERN EUROPE
Georg Friedrich Heilmann,Switzerland,1065849307.0,Stub,8.8,WESTERN EUROPE
Thomas Helbling,Switzerland,1097655440.0,Start,8.8,WESTERN EUROPE
Eva Herzog,Switzerland,1113518226.0,Start,8.8,WESTERN EUROPE
David Hess (painter),Switzerland,1088977153.0,Start,8.8,WESTERN EUROPE
Karl Otto Hunziker,Switzerland,1073762856.0,Start,8.8,WESTERN EUROPE
Beat Jans,Switzerland,1109261316.0,C,8.8,WESTERN EUROPE
Walter Kälin,Switzerland,1097656534.0,C,8.8,WESTERN EUROPE
Frédéric-César de La Harpe,Switzerland,1103177637.0,C,8.8,WESTERN EUROPE
Georgie Lamon,Switzerland,1065924058.0,Stub,8.8,WESTERN EUROPE
Paul Lüönd,Switzerland,1073049884.0,Stub,8.8,WESTERN EUROPE
Ferdinand Masset,Switzerland,947627249.0,Stub,8.8,WESTERN EUROPE
Frank Melloul,Switzerland,1110313720.0,C,8.8,WESTERN EUROPE
Guy Mettan,Switzerland,1099961825.0,Start,8.8,WESTERN EUROPE
Jakob Meyer zum Hasen,Switzerland,1109307770.0,C,8.8,WESTERN EUROPE
Kurt Meyer (Lucerne),Switzerland,1114680785.0,Stub,8.8,WESTERN EUROPE
Sophie Michaud Gigon,Switzerland,1016857420.0,Start,8.8,WESTERN EUROPE
Peter Ochs,Switzerland,1013192676.0,Start,8.8,WESTERN EUROPE
Giovanni Orelli,Switzerland,1066004666.0,Start,8.8,WESTERN EUROPE
Ludwig Pfyffer,Switzerland,1077498198.0,Start,8.8,WESTERN EUROPE
Valérie Piller Carrard,Switzerland,1054866115.0,Start,8.8,WESTERN EUROPE
Ital Reding the Elder,Switzerland,1050573175.0,Start,8.8,WESTERN EUROPE
Jules Repond,Switzerland,1026286888.0,Start,8.8,WESTERN EUROPE
